   9.9000000000000000e+01	   6.1287777803225507e-01	   3.5600690424405990e-01	  -9.5756545163496098e-01	   1.7618584453379910e-02	   3.0786685105631369e+02	   2.9962485740032230e-01	  -2.3164102729144371e+00	   1.9235622535315187e+01	
   1.0200000000000000e+02	   6.0858472125923369e-01	   4.9389311842833494e-01	  -2.1410220660061179e+00	   1.5179434910354832e-02	   3.0914511919834518e+02	   9.2503970273102154e-01	  -2.4560119425441438e+00	   1.9278400828635355e+01	
   1.0500000000000000e+02	   6.1978822187523630e-01	   6.0421281010173655e-01	  -3.9524462833747780e+00	   1.4320419096645583e-02	   3.0845214746370795e+02	   2.0171863159384965e-02	  -2.0323638029486659e+00	   1.9340028457829625e+01	
   1.0800000000000000e+02	   3.6993515693101814e-01	   6.9507850445632458e-01	  -1.3962402966204683e+00	   9.6362021402570160e-03	   3.0714219350710272e+02	  -1.0024978155478684e-02	  -2.2042178448124550e+00	   1.9342076486796646e+01	
   1.1100000000000000e+02	   5.3681951134346073e-01	   5.6283552954740812e-01	  -2.2785668491685978e+00	   2.0844464873398028e-02	   3.0672140705826246e+02	  -1.6982704345204935e-02	  -2.2121393240282092e+00	   1.9112733809697399e+01	
   1.1400000000000000e+02	   5.7980531618894071e-01	   4.3678935944524278e-01	  -3.0810642578198255e+00	   1.8543931509371277e-02	   3.0491387865386343e+02	   1.7276907474769849e+00	  -2.1534249173551427e+00	   1.8867466724667878e+01	
   1.1700000000000000e+02	   6.9844154497257138e-01	   4.3384155428017274e-01	  -1.3043437439833416e+00	   1.7743059200530705e-02	   3.0423075302453162e+02	   2.1234908416628979e+00	  -2.0203669632517380e+00	   1.9073702675010693e+01	
   1.2000000000000000e+02	   6.9513200162967770e-01	   5.4008164090791655e-01	  -1.3549546047849530e+00	   1.0611541641008658e-02	   3.0329297530590549e+02	  -4.2111192658077484e-03	  -2.6744983704711078e+00	   1.9238703734751397e+01	
   1.2300000000000000e+02	   6.3304929853632774e-01	   5.7974955132249639e-01	  -3.7940792041274887e+00	   2.3729927322004189e-02	   3.0303881370159559e+02	  -2.4038614096371376e-02	  -2.6075902287674211e+00	   1.9330707135961639e+01	
   1.2600000000000000e+02	   6.6618167917737903e-01	   7.1391954555815196e-01	  -1.5399486971942786e+00	   1.2810850190080278e-02	   3.0359758587010407e+02	  -1.8974643529869356e-02	  -2.5526929931293929e+00	   1.9741819933142015e+01	
   1.2900000000000000e+02	   6.9210011184698939e-01	   4.2982554637786652e-01	  -8.5312261633350217e-01	   1.0553077724636017e-02	   3.0403449980774371e+02	  -3.4896809792754626e-03	  -2.3948822933002476e+00	   1.9829021420301608e+01	
   1.3200000000000000e+02	   7.3012225124116070e-01	   5.3127278417140389e-01	  -1.5971773474106343e+00	   1.2054671674960670e-02	   3.0512324337177620e+02	   1.9294486297743697e-02	  -2.1151914941184726e+00	   1.9734190249990156e+01	
   1.3500000000000000e+02	   7.0811054123443884e-01	   4.6732631114384771e-01	  -3.2897601494935911e+00	   1.2726816771368868e-02	   3.0495864039461230e+02	  -1.7105371285964250e-03	  -1.9420953106091781e+00	   1.9722264334235902e+01	
   1.3800000000000000e+02	   3.7664535584364905e-01	   4.8773483470746293e-01	  -3.7100515305708308e+00	   9.3828987882025143e-03	   3.0646573794383795e+02	   1.6727896907230564e-02	  -1.8605484156095720e+00	   1.9838406501360687e+01	
   1.4100000000000000e+02	   5.3580995271074872e-01	   5.6176002038498496e-01	  -2.4866848340830034e+00	   1.9388097390093048e-02	   3.0654685268899590e+02	  -9.2144620465520414e-03	  -1.9082087054953922e+00	   1.9686409067041247e+01	
   1.4400000000000000e+02	   5.4002396906905858e-01	   4.2580408356797739e-01	  -1.0936862214060139e+00	   1.9148543136384335e-02	   3.0502674393626256e+02	   3.0257877768210045e-01	  -1.7083821569215754e+00	   1.9420518891993318e+01	
   1.4700000000000000e+02	   4.1354254600538443e-01	   3.8859189779181408e-01	  -3.0372112916912259e+00	   1.7987337953021109e-02	   3.0378855345547970e+02	   7.4996984087857466e-01	  -1.6005819206039027e+00	   1.9458585160024484e+01	
   1.5000000000000000e+02	   6.2084897851983556e-01	   4.4822070107951967e-01	  -1.1367064650584462e+00	   2.2573145002033813e-02	   3.0131821623106993e+02	  -3.1101410534049499e-02	  -2.3770462877504479e+00	   1.9388755465461418e+01	
   1.5300000000000000e+02	   6.9515789439171727e-01	   4.8456876509567393e-01	  -2.9177515302815831e+00	   1.9818468546234494e-02	   2.9835222702727719e+02	  -4.5692007737264062e-02	  -2.6748460693996545e+00	   1.9331936205852340e+01	
   1.5600000000000000e+02	   4.5207763451985877e-01	   5.3512732686534148e-01	  -1.4720600788690317e+00	   1.4609775830490526e-02	   2.9921313263823561e+02	   1.6525178347341647e-03	  -2.7144922905758166e+00	   1.9706821018669107e+01	
   1.5900000000000000e+02	   3.4784238102879494e-01	   5.5669703228409551e-01	  -3.5926875242067471e+00	   1.8956346310590726e-02	   2.9945291895962009e+02	  -7.8110909302523193e-03	  -2.8879184733649987e+00	   1.9818001173265419e+01	
   1.6200000000000000e+02	   5.1330582344600306e-01	   4.7326848902961027e-01	  -1.7723602322234320e+00	   1.3913794597037824e-02	   2.9882657373309274e+02	   2.5720410982037695e-01	  -2.4947330775214622e+00	   1.9503039096056202e+01	
   1.6500000000000000e+02	   4.1668282399614692e-01	   5.4053394002912314e-01	  -1.6243685496052098e+00	   1.2985518525860475e-02	   2.9528399162646343e+02	   1.9240392286541694e+00	  -2.2350921378120772e+00	   1.8989662960657295e+01	
   1.6800000000000000e+02	   4.5878679491292351e-01	   3.8411156088038467e-01	  -2.8932374605408069e+00	   2.3291008579135929e-02	   2.9336593495662379e+02	   1.8230812692833658e+00	  -2.6084241580338525e+00	   1.8621072822370596e+01	
   1.7100000000000000e+02	   7.0325639999249712e-01	   3.5875060530862057e-01	  -1.1179978847633938e+00	   1.8756678024578501e-02	   2.9107867053928908e+02	   1.7116271281667919e+00	  -2.9625302070748263e+00	   1.8534034134166017e+01	
   1.7400000000000000e+02	   5.5827998362546505e-01	   6.2998266512509615e-01	  -2.6460049698769312e+00	   1.2789520678563917e-02	   2.9020311481471430e+02	   8.0207484102225080e-01	  -2.9993996113716563e+00	   1.8593331743601979e+01	
   1.7700000000000000e+02	   6.0127344807406491e-01	   6.7748833137133913e-01	  -3.6383786786497678e+00	   1.3954361163911839e-02	   2.9071683155748207e+02	   7.1790636153237618e-03	  -3.1745492480517017e+00	   1.8664087656446441e+01	
   1.8000000000000000e+02	   6.0522527010743732e-01	   4.1632006418157386e-01	  -8.3544703036062251e-01	   9.8960310618689453e-03	   2.9092520517094283e+02	   9.2603255343280289e-02	  -3.0013600126738287e+00	   1.8542792554288638e+01	
   1.8300000000000000e+02	   6.7708713172141866e-01	   6.9422708971134284e-01	  -2.9862289177052115e+00	   1.4643918782583122e-02	   2.9200806466849770e+02	   5.7510214797740400e-01	  -2.4576002249418027e+00	   1.8381650430506699e+01	
   1.8600000000000000e+02	   5.6551081919422164e-01	   5.1075872278328083e-01	  -8.6487167187769609e-01	   1.0614015216458047e-02	   2.9169909277303310e+02	   1.4718396540563715e-02	  -2.4576154763945017e+00	   1.8366319041208158e+01	
   1.8900000000000000e+02	   6.4966148645107513e-01	   4.6416159349022423e-01	  -9.5683011948705365e-01	   1.6910900806982414e-02	   2.9081191529932880e+02	  -2.8644111187647023e-02	  -2.5922136992862015e+00	   1.8358474659209946e+01	
   1.9200000000000000e+02	   7.1749391424164377e-01	   7.1419044779031426e-01	  -1.8838963321954481e+00	   1.6663158304729062e-02	   2.9157035781440345e+02	   3.4508098385976045e-03	  -2.7109466402817222e+00	   1.8310148878422375e+01	
   1.9500000000000000e+02	   6.6189236358620740e-01	   5.8418933850288679e-01	  -1.2194576083992414e+00	   2.0585742072111095e-02	   2.9287916547601873e+02	   2.9561148050588664e-02	  -2.2844853597492665e+00	   1.8671320951476446e+01	
   1.9800000000000000e+02	   6.2786787491365026e-01	   7.2346577654200406e-01	  -2.2391573738911430e+00	   2.2854407603699278e-02	   2.9249988981300675e+02	  -1.5590074231435578e-02	  -2.5448450709554820e+00	   1.9095533554857610e+01	
   2.0100000000000000e+02	   7.2557279229164551e-01	   6.0142314752125015e-01	  -3.9462185150946163e+00	   1.5755396574709875e-02	   2.9348794783335200e+02	   1.0837110524368164e-03	  -2.3321913573146880e+00	   1.9519948927056493e+01	
   2.0400000000000000e+02	   6.6309988823233135e-01	   5.0490493784746571e-01	  -3.3995495540682268e+00	   1.8829903125457501e-02	   2.9247833292638506e+02	   1.6735956267484231e-01	  -2.0673711958153711e+00	   1.9652748829847745e+01	
   2.0700000000000000e+02	   6.0137612886664271e-01	   4.6345112442218395e-01	  -1.1262193940759202e+00	   1.8773147440517921e-02	   2.9434889432785246e+02	   6.0749499056623885e-03	  -1.7614487367714515e+00	   1.9952450771954688e+01	
   2.1000000000000000e+02	   7.2826125879164993e-01	   5.2522217251234626e-01	  -1.4427014801712317e+00	   1.1177082853220426e-02	   2.9444002011156050e+02	  -9.5494948914863851e-03	  -1.5692029943414718e+00	   2.0146499220400550e+01	
   2.1300000000000000e+02	   5.5262843777264636e-01	   4.6786811471896045e-01	  -3.4809857622433116e+00	   1.1501880784969569e-02	   2.9316482466275284e+02	  -3.0702452337657494e-02	  -1.4593074177638761e+00	   1.9887906532322493e+01	
   2.1600000000000000e+02	   6.9790128764315540e-01	   7.2279802210661515e-01	  -1.4850928153663785e+00	   2.3784991518069364e-02	   2.9500018851895970e+02	   7.1415364805956782e-03	  -1.4033920343349899e+00	   1.9824380301793894e+01	
   2.1900000000000000e+02	   5.9817548149487509e-01	   5.1963333431270287e-01	  -3.1062537352469781e+00	   1.6544463028149634e-02	   2.9594226791430805e+02	   3.8087968364391434e-02	  -1.4125021860110007e+00	   1.9962698412804695e+01	
   2.2200000000000000e+02	   6.6921490079603529e-01	   6.7523104702040482e-01	  -2.4506954453054135e+00	   1.5705063900796894e-02	   2.9574803163909530e+02	   1.3384211128857492e-02	  -1.2336112406363962e+00	   2.0110549317833271e+01	
   2.2500000000000000e+02	   4.1431285944224194e-01	   3.9246315867982395e-01	  -9.4950315332951352e-01	   2.0659518650358522e-02	   2.9523025995623431e+02	  -1.2473231582761737e-03	  -1.4491489429512217e+00	   2.0095481249848405e+01	
   2.2800000000000000e+02	   6.5471742375566666e-01	   5.9514601193559491e-01	  -2.4309080366365801e+00	   2.2135421767911515e-02	   2.9789565592670004e+02	   6.0405430223355087e-02	  -9.6422763680954393e-01	   2.0207923405094824e+01	
   2.3100000000000000e+02	   6.2025041008268389e-01	   4.5675504818178003e-01	  -3.4883216272990900e+00	   1.3141028574749634e-02	   2.9413353271966963e+02	  -6.2995758078146615e-03	  -1.1638245261008771e+00	   2.0001644510088990e+01	
   2.3400000000000000e+02	   6.3834306222177684e-01	   5.7841074613009813e-01	  -2.8006329380831172e+00	   1.0098131378012670e-02	   2.9500146031704327e+02	   2.6057947613643488e-02	  -1.0314954113351000e+00	   2.0070029028735757e+01	
   2.3700000000000000e+02	   3.7524362565808655e-01	   4.7304116024522019e-01	  -2.6823327779204176e+00	   1.9701488859887657e-02	   2.9529245525885642e+02	   2.0873180744034044e-02	  -1.4455502113004712e+00	   1.9741400288488094e+01	
   2.4000000000000000e+02	   2.6209368719524606e-01	   8.0241286766438880e-01	  -3.8095712063789735e+00	   6.6090712438811403e-04	   2.9582348305274570e+02	   2.1479081550802828e-02	  -1.1051590743612332e+00	   1.9751994425064602e+01	
   2.4300000000000000e+02	   1.7839317186502190e-01	   6.7176057202116968e-01	  -3.2553495139073725e+00	   5.4825876239189969e-03	   2.9350960462061943e+02	   7.7386622878469657e-01	  -1.2813497026489156e+00	   1.8594969370583115e+01	
   2.4600000000000000e+02	   2.2366978107349722e-01	   9.5328212531402556e-01	  -3.7362629263515359e+00	   1.1572055604879963e-02	   2.8907092660467907e+02	   4.0920988741743001e+00	  -1.6415713420351596e+00	   1.7311782893908848e+01	
   2.4900000000000000e+02	   1.3356307359138875e-01	   8.5770742627486662e-01	  -1.6761245153328399e+00	   3.1261864297777615e-03	   2.8624411894613894e+02	   8.0345280417053839e+00	  -2.3613152598161444e+00	   1.6332960589683982e+01	
   2.5200000000000000e+02	   1.3149655820065287e-01	   9.3059816905666326e-01	  -3.6503224730258177e+00	   5.6018851477518429e-03	   2.8274292267009645e+02	   1.0933450834568550e+01	  -3.2812094150234996e+00	   1.5419200170210992e+01	
   2.5500000000000000e+02	   2.1680463101644842e-04	   9.4319866827848342e-01	  -3.8925612457888299e+00	  -6.3657362288387868e-04	   2.7771600892872431e+02	   1.3286830990223825e+01	  -4.3887268113266877e+00	   1.4261017865841165e+01	
   2.5800000000000000e+02	   1.5312846371179828e-02	   9.7329182389925217e-01	  -3.4062988856341927e+00	  -1.6441840601414317e-03	   2.7661191680442153e+02	   1.5263013791367642e+01	  -4.8089730522533998e+00	   1.3209497651045766e+01	
   2.6100000000000000e+02	   3.1221573805467129e-01	   6.6725139826512536e-01	  -1.0748410643949371e+00	   9.2604488009535024e-03	   2.7192225969612167e+02	   1.7460509766426657e+01	  -5.5523381019897649e+00	   1.1816199685237928e+01	
   2.6400000000000000e+02	   5.4908846386608756e-03	   1.0454763131268496e+00	  -3.9244119368270844e+00	   3.4615251903515683e-03	   2.6677049641056453e+02	   1.9382826872856540e+01	  -6.2204295775607745e+00	   1.0980077507774613e+01	
   2.6700000000000000e+02	   1.7305827012053143e-01	   7.1004238092063687e-01	  -2.5060649279027767e+00	  -4.7785100352967010e-04	   2.6431220417740798e+02	   1.7503999026054206e+01	  -7.2557134762613593e+00	   1.0749498613187969e+01	
   2.7000000000000000e+02	   2.4669453319016157e-01	   7.2235666905783469e-01	  -1.7985649083877870e+00	   8.4965880433306266e-03	   2.6094709342046445e+02	   1.7088477384167224e+01	  -7.9422965033756743e+00	   9.9982548863958591e+00	
   2.7300000000000000e+02	   1.9609618745346175e-01	   1.0530133686526715e+00	  -8.9667198454655095e-01	   1.8967348796708179e-03	   2.5843873481991295e+02	   1.7621535512953120e+01	  -7.8364549278331257e+00	   9.6638379280245825e+00	
   2.7600000000000000e+02	   3.1208087771255721e-02	   9.4676715655369570e-01	  -3.2471611470612025e+00	   1.5248284800498842e-03	   2.5696155348074535e+02	   1.6178119165122286e+01	  -8.2919267962242298e+00	   9.4965577342252967e+00	
   2.7900000000000000e+02	   2.2063174364882393e-01	   6.8616348322635967e-01	  -3.0304409026294694e+00	   6.7852645421347477e-03	   2.5437387283440680e+02	   1.5791961047252029e+01	  -8.3362355841016864e+00	   9.0402067453930623e+00	
   2.8200000000000000e+02	   2.4301842891185782e-02	   1.0430344303222425e+00	  -3.8215057991342842e+00	   3.8438780578448264e-03	   2.5065672611645013e+02	   1.7248345091666362e+01	  -8.1976201925822920e+00	   8.5266183340642279e+00	
   2.8500000000000000e+02	   3.7336489841906007e-01	   6.8185237484304850e-01	  -1.7056868493101756e+00	   6.7953053014099419e-03	   2.4889659836373070e+02	   1.7020975603111456e+01	  -8.0712052657044531e+00	   8.3983481370027633e+00	
   2.8800000000000000e+02	   2.2192482231248228e-01	   9.1133976446065001e-01	  -3.5841566082927878e+00	  -1.9559563710666627e-04	   2.4573055618595944e+02	   1.7451366145725341e+01	  -8.1017893936360075e+00	   8.1623420508627085e+00	
   2.9100000000000000e+02	   7.6202617420223787e-02	   7.3067660489550623e-01	  -3.0190595465617887e+00	  -2.6669158188892816e-03	   2.4664596221449554e+02	   1.6357067234307792e+01	  -7.4452500734060409e+00	   8.0779614940013378e+00	
   2.9400000000000000e+02	   1.1754533559596603e-01	   8.4385049099199450e-01	  -3.9928174089353052e+00	   7.9221689756378277e-03	   2.4467522606987538e+02	   1.4827999850261325e+01	  -7.5196680806141183e+00	   7.7178011213287210e+00	
   2.9700000000000000e+02	   3.8748661763482201e-01	   6.9974609245240549e-01	  -3.9707313398951647e+00	   9.0134561480354376e-03	   2.4343068881566322e+02	   1.5769540212616588e+01	  -6.7369725433356757e+00	   7.4826527853854925e+00	
   3.0000000000000000e+02	   3.3141840154055224e-01	   8.7190065930907734e-01	  -1.7714700972942450e+00	   1.1395335148317937e-02	   2.4279582786930885e+02	   1.6948489052946616e+01	  -6.3173585400583425e+00	   7.5328939951304577e+00	
   3.0300000000000000e+02	   3.6343506360544464e-01	   8.3523807391050731e-01	  -3.5926231842684815e+00	   1.1579037222838545e-02	   2.4190570557900756e+02	   1.4879656584312695e+01	  -6.3820472167134481e+00	   8.0608899581715079e+00	
   3.0600000000000000e+02	   3.5868841353506231e-01	   6.7968336566697496e-01	  -3.3833695779613011e+00	   4.9582502954684917e-03	   2.4346298917069223e+02	   1.2813776164458327e+01	  -5.9710010019677933e+00	   8.4702968740995210e+00	
   3.0900000000000000e+02	   2.9517023869799813e-01	   9.6118940129557651e-01	  -2.5976294423253132e+00	   1.1072357512974302e-02	   2.4345848865465976e+02	   1.1949211959523485e+01	  -5.2261521547232608e+00	   8.6674957603887357e+00	
   3.1200000000000000e+02	   2.9419756873988595e-02	   7.5522659200285858e-01	  -3.7460580513046091e+00	  -1.9059300233013809e-03	   2.4431888483005781e+02	   1.0767226223564297e+01	  -4.8589668759632447e+00	   8.9093197505695372e+00	
   3.1500000000000000e+02	   2.8714203883051015e-01	   7.9125047743390686e-01	  -3.8878860371171440e+00	   6.9366863446093732e-03	   2.4348869878922326e+02	   1.0980101447834139e+01	  -4.4378913007297172e+00	   8.6290937056643511e+00	
   3.1800000000000000e+02	   2.8138379283224735e-01	   1.0130716952543857e+00	  -1.0104419444380666e+00	   4.1035871292625136e-03	   2.4319197527926329e+02	   1.3602220078515170e+01	  -3.8866866269967169e+00	   8.3153342505453764e+00	
   3.2100000000000000e+02	   2.4251058422045269e-01	   9.7998025127228949e-01	  -8.4831055877074579e-01	   2.0745897712375859e-03	   2.4208411923744063e+02	   1.4554740568631759e+01	  -3.7014832890243010e+00	   8.2873217315168812e+00	
   3.2400000000000000e+02	   1.2943379467986332e-01	   1.0642121392547779e+00	  -1.3256238739858608e+00	   7.5566219929961787e-03	   2.4208674835830729e+02	   1.4316977371762068e+01	  -4.0283373105275473e+00	   8.2055658326624776e+00	
   3.2700000000000000e+02	   3.0370396300188762e-01	   7.9260880846555259e-01	  -2.9109494895043064e+00	   4.3877336433831154e-03	   2.4177133288787832e+02	   1.4546327999764195e+01	  -3.6687341595541856e+00	   8.1719900181016758e+00	
   3.3000000000000000e+02	   3.1381984832359966e-01	   1.0022797219552335e+00	  -3.4393525823263564e+00	   1.0254729827647300e-02	   2.4012652790071596e+02	   1.5661308295221316e+01	  -3.6850999874171908e+00	   7.9754132384734371e+00	
   3.3300000000000000e+02	   5.3070788698976870e-02	   7.8989340637835248e-01	  -1.4159538891944714e+00	   4.8183904487769163e-03	   2.3945191514906463e+02	   1.5207640992849619e+01	  -3.7140963147310089e+00	   8.1979399262596182e+00	
   3.3600000000000000e+02	   3.2678119870067623e-01	   6.6997317158456093e-01	  -1.4241587460879095e+00	   7.6290779895943940e-03	   2.4049131922221218e+02	   1.4229241010703655e+01	  -3.7168006764467285e+00	   8.2649006105441387e+00	
   3.3900000000000000e+02	   2.2912695994407956e-01	   8.5305755192885890e-01	  -1.3471619338233314e+00	   7.3144466425071027e-03	   2.3975968508195800e+02	   1.5132295003475685e+01	  -3.1303241852259838e+00	   8.0616736324701517e+00	
   3.4200000000000000e+02	   6.4297043865320785e-02	   6.8703870147977875e-01	  -2.9363422299335893e+00	   2.2079718447653475e-04	   2.4099312424844854e+02	   1.4282727924116209e+01	  -2.6562912168053980e+00	   8.3068911099846865e+00	
   3.4500000000000000e+02	   3.4296965006972330e-01	   9.8550673665712774e-01	  -2.4606842467777352e+00	  -4.6902147087999647e-04	   2.3990260772089491e+02	   1.3528669167273069e+01	  -3.0221762477272969e+00	   8.0023839420924130e+00	
